market_ids,city_ids,quarter,product_ids,firm_ids,brand_ids,shares,prices,sugar,mushy,demand_instruments0,demand_instruments1,demand_instruments2,demand_instruments3,demand_instruments4,demand_instruments5,demand_instruments6,demand_instruments7,demand_instruments8,demand_instruments9,demand_instruments10,demand_instruments11,demand_instruments12,demand_instruments13,demand_instruments14,demand_instruments15,demand_instruments16,demand_instruments17,demand_instruments18,demand_instruments19
C30Q2,30,2,F2B16,2,16,0.0060955939,0.16764007,3,1,0.072106322,-0.024280409,-4.4508674,0.31915246,-0.26836044,-0.070178746,4.1814202,-0.59965411,-1.181081,0.27568917,3.9923883,-0.28550741,-0.010897453,0.13449784,0.18718364,0.15411296,0.10894935,0.13022143,0.13154529,0.12712602
C30Q2,30,2,F2B19,2,19,0.026027505,0.12463471,13,0,0.025071195,-0.014750866,-8.0974924,-0.13650183,-0.25096825,-0.03125212,-3.257563,0.19656499,-0.47850316,0.40893812,5.1045532,-0.037176916,-0.011948157,0.094477664,0.01410201,0.11445868,0.092040152,0.066303757,0.061402778,0.090445452
C30Q2,30,2,F2B26,2,26,0.0057189232,0.1600873,13,0,0.028849055,-0.013771609,-7.8354736,-0.16683638,-0.25735373,-0.055929262,-3.6119091,0.22167692,-0.91364756,0.39025188,4.6777622,-0.050790872,-0.016577142,0.11359727,0.14719778,0.15382732,0.13349418,0.12503097,0.077012043,0.13161456
C30Q2,30,2,F2B28,2,28,0.055788732,0.18317254,16,1,0.1281663,-0.00058182164,-8.8722971,0.17725964,-0.22582837,-0.060676189,-4.2902803,-0.35690219,-0.98278591,0.056540455,-3.1483771,-0.59393637,0.0074330231,0.15205656,0.17529844,0.042136074,0.15121403,0.13461639,0.091997041,0.13824126
C30Q2,30,2,F2B40,2,40,0.0087651442,0.11759731,10,0,0.028376166,-0.016174939,-6.0441004,-0.15469478,-0.25954825,-0.027358362,-1.6167911,0.21716642,-0.41079549,0.39118446,3.9417996,-0.061944513,-0.010190072,0.08906796,0.11407832,0.09967226,0.10802299,0.098541961,0.092767789,0.073186009
C30Q2,30,2,F2B48,2,48,0.0032414353,0.12982581,3,0,0.056480976,-0.019231051,-4.2059861,-0.21046583,-0.2687516,-0.037796291,4.2337152,0.26861778,-0.59837437,0.33318286,2.8071778,-0.12265381,-0.010021362,0.099222927,-0.0024665226,0.11687027999999999,0.12818106,0.12352182,0.076669329,0.099374992
C30Q2,30,2,F3B06,3,6,0.009505584,0.14016378,20,1,-0.0081734051,0.0080574965,-16.786064,0.020798885,0.11322498,0.016178736,1.8880655,0.075645095,0.37896152,-0.38676332,-11.189462,-0.71194288,0.01352275,0.088414681,0.18254518,0.096550095,0.097456456,0.10511189,0.1140282,0.10668517
C30Q2,30,2,F3B14,3,14,0.07737557,0.09704942,7,0,0.035499898,-0.016303244,-4.5812935,-0.15915846,-0.26362587,-0.012587232,0.45658309,0.22800603,-0.14895286,0.37416343,3.0134005,-0.082855385,-0.0064111002,0.050266467,0.070493016,0.078431426,0.099166307,0.065121056,0.048463046,0.06387997
C30Q2,30,2,F4B02,4,2,0.019203799,0.17761308,14,0,0.029944921,-0.012512694,-8.4490844,-0.17386246,-0.25701681,-0.06835259,-4.3276215,0.22535175,-1.1334249,0.38672038,4.7862235,-0.048059713,-0.018724867,0.13374817,0.15981681,0.098356086,0.083151222,0.14588458,0.19438866,0.14533284
C30Q2,30,2,F4B10,4,10,0.0052660363,0.12931002,6,0,0.047583712,-0.017558931,-4.3649791,-0.19146053,-0.26645028,-0.036652057,1.4528,0.25388129,-0.57673945,0.34910885,2.9178364,-0.10398432,-0.010734951,0.076770321,0.108376,0.097610428,0.085615856,0.089178478,0.035246689,0.090950458
C30Q2,30,2,F4B12,4,12,0.016333858,0.10997721,12,0,0.024144678,-0.01522292,-7.4288769,-0.13355388,-0.2517129,-0.022769137,-2.675703,0.19445816,-0.33158338,0.41000769,4.8031221,-0.039830074,-0.0096982383,0.074776557,0.1670828,0.066604864,0.09835136,0.074944128,0.052586204,0.065241175
C30Q2,30,2,F6B18,6,18,0.0048776009,0.1538344,0,0,0.061434768,-0.032174276,-4.9689351,-0.2435882,-0.26997469,-0.061120307,7.31148,0.28127631,-1.0225889,0.32398377,3.333267,-0.12998242,-0.0089175655,0.12786584,0.12981562,0.19005624,0.18840481,0.11033097,0.1291497,0.12376733
C31Q2,31,2,F1B04,1,4,0.0034198778,0.077310654,2,1,0.18680786,-0.024127639,-4.5728209,-0.1907593,0.11378329,0.04428467,11.498118,-0.30097527,0.84350613,-0.65270162,-0.52102364,-0.46153798,0.002635541,0.04843049,0.05920011,0.10607874,0.04960177,0.064679222,0.025678322,0.043925503
C31Q2,31,2,F1B06,1,6,0.0637637,0.086513304,18,1,0.11883935,0.0022306218,-17.647507,-0.32230687,0.4913884,0.042012975,8.782038,0.49418118,0.74347527,-0.38929327,-6.4815224,-0.3306369,-0.0072321087,0.048703838,-0.0017353071,0.048335408,0.0089908735,0.054639692,0.046598924,0.050294516
C31Q2,31,2,F1B07,1,7,0.046139053,0.10277552,4,1,0.18273003,-0.0034645362,-3.5742571,-0.26480441,0.11871486,0.023651476,10.035548,-0.2812766,0.47081907,-0.6492151,-1.5433689,-0.47158742,0.0083362907,0.074928906,0.062868328,0.14415424,0.092875625,0.066043742,-0.017778847,0.077299864
C31Q2,31,2,F1B09,1,9,0.0017396159,0.12024547,3,0,0.19486643,0.008229008,-4.7463703,0.13954908,0.11340022,0.0056937264,11.632524,0.63418117,0.14257595,-0.65169781,-3.1297683,-0.079114628,0.012536746,0.091772885,0.090410888,0.054590788,0.065798545,0.1085481,0.17772818,0.096949531
C31Q2,31,2,F1B11,1,11,0.0092211617,0.16331428,12,0,0.19377226,0.022177563,-4.1184432,0.31899392,0.11864538,-0.023691194,3.5150405,0.51317965,-0.37697985,-0.64685411,-5.7637197,0.076450064,0.022284037,0.13163343,0.19458267,0.16053347,0.09777749,0.12813364,0.14396562,0.12462881
C31Q2,31,2,F1B13,1,13,0.062650545,0.11242966,14,0,0.16016068,0.0054103037,-5.1187243,0.20168483,0.14554835,0.015895753,3.2402066,0.40224173,0.32660427,-0.63373967,-7.5877487,0.13093223,0.0098657021,0.076675578,0.15918122,-0.021456186,0.059543881,0.095609415,0.075699812,0.066112758
C31Q2,31,2,F1B17,1,17,0.011677226,0.11531718,3,1,0.18563513,0.0056037184,-3.5115165,-0.28693779,0.11986188,0.013260639,11.329508,-0.34656556,0.28309862,-0.64772005,-1.3816843,-0.40805502,0.011157588,0.069091931,0.065059554,0.16157187,0.1113489,0.09214852,0.079907794,0.086514786
C31Q2,31,2,F1B30,1,30,0.0010951382,0.13765556,4,0,0.19372869,0.020249977,-4.1104099,0.15079881,0.11435273,-0.013904025,10.556586,0.63254099,-0.22072624,-0.65100641,-3.2258126,-0.076449928,0.016523424,0.12387232,0.074519661,0.096450145,0.093975557,0.10311393,0.078412943,0.11201149
C31Q2,31,2,F1B45,1,45,0.0026775549,0.11973342,14,0,0.16650959,0.0069973535,-5.067761,0.21261919,0.14109152,0.012317352,3.1359694,0.41289046,0.26630691,-0.63564972,-7.5708131,0.12695307,0.011653873,0.092626695,0.09819754,0.013380506,0.12167894,0.090359852,0.15820636,0.077884804
C31Q2,31,2,F2B05,2,5,0.04881308,0.10437818,1,0,0.19408962,-0.0037986357,-6.3121069,0.12633776,0.11378757,0.024289324,14.086796,0.65999712,0.48817917,-0.65153527,-3.1267559,-0.10368844,0.0088638795,0.083703526,0.088213015,0.10494837,0.077510339,0.075122304,0.031366417,0.066254749
C31Q2,31,2,F2B08,2,8,0.08003135,0.091844949,11,0,0.17781938,-0.0029942026,-3.7772775,0.17464375,0.11853371,0.023976231,4.2062452,0.41426249,0.46572834,-0.65275632,-5.8521463,0.12029433,0.0060673912,0.060049664,0.06025906,0.18242314,0.095403331,0.034541081,0.14584046,0.049547073
C31Q2,31,2,F2B15,2,15,0.0057635661,0.11632492,4,1,0.18362971,0.0063095003,-3.2750006,-0.30301361,0.12072136,0.012677685,10.32012,-0.30951057,0.27285986,-0.64739156,-1.6765013,-0.4429523,0.011370111,0.097580638,0.042524805,0.10734101,0.057626317,0.082183867,0.08422089,0.092684992
C31Q2,31,2,F2B16,2,16,0.016554706,0.13496124,3,1,0.18520671,0.021314278,-3.2075142,-0.32261075,0.12206627,-0.0063929734,11.664201,-0.3878826,-0.07800279,-0.6461616,-1.663462,-0.36347963,0.015609113,0.10242696,0.078950942,0.091611862,0.11112785,0.10283008,0.12659979,0.11232096
C31Q2,31,2,F2B19,2,19,0.0072420861,0.13383512,13,0,0.18420647,0.010189291,-4.4633595,0.24461596,0.125163,0.0023461296,3.2453784,0.44903213,0.09277523,-0.64406775,-6.8553063,0.11098941,0.015353331,0.10168583,0.082029198,0.15760718,0.11337527,0.095553803,0.087901653,0.097563435
C31Q2,31,2,F2B26,2,26,0.049847117,0.13534841,13,0,0.18485984,0.010642741,-4.4647851,0.24811665,0.12483958,0.0013346524,3.2323462,0.45145564,0.074985369,-0.64413822,-6.8402863,0.1100223,0.015707009,0.098482987,0.029958358,0.12747527,0.12564799,0.0911888,0.1673339,0.097057963
C31Q2,31,2,F2B28,2,28,0.072166443,0.14431548,16,1,0.13043416,0.02090313,-8.8266538,-0.39081893,0.19369233,0.0097702301,3.1843759,0.059428421,0.23016213,-0.61196458,-8.7126735,-0.51147494,0.015674412,0.11523369,0.11429534,0.13376675,0.10414101,0.10318781,0.10328271,0.10615636
C31Q2,31,2,F2B40,2,40,0.00018179304,0.17572543,10,0,0.1934178,0.032417699,-3.3847657,0.30516721,0.11727805,-0.043140948,4.8034547,0.56446805,-0.74264657,-0.64831621,-4.3495924,0.023525338,0.025189545,0.15082297,0.16360476,0.046740694,0.1715836,0.15664493,0.21083032,0.14190364
C31Q2,31,2,F2B48,2,48,0.002724467,0.12527361,3,0,0.19412383,0.012052934,-4.7324442,0.13959493,0.11392709,-0.00014484127,11.679726,0.63998575,0.033959606,-0.65134554,-3.1748893,-0.08471354,0.013680628,0.086687812,0.14460511,0.10257445,0.11667621,0.09571142,0.060521158,0.089552606
C31Q2,31,2,F3B06,3,6,0.060791539,0.12343042,20,1,0.13711789,0.017507971,-21.952787,-0.32164811,0.51647118,0.062770788,10.168651,0.51469821,1.1076413,-0.36770662,-6.6874213,-0.30272209,-0.0098570917,0.087450793,0.088979454,0.18350661,0.081971623,0.077262941,0.094265657,0.082819275
C31Q2,31,2,F3B14,3,14,0.02078509,0.10605523,7,0,0.20430259,-0.0014099915,-3.6373338,0.17877884,0.10532275,0.018513972,7.0376763,0.51218613,0.37842715,-0.65743311,-3.4943891,0.045519075,0.0095470631,0.088044759,0.074819419,0.080785363,0.099972083,0.075049497,0.066886386,0.075630319
C31Q2,31,2,F4B02,4,2,0.0028001711,0.20126487,14,0,0.18976598,0.034482754,-5.2896493,0.45141979,0.12579326,-0.055188374,2.030707,0.54664158,-0.94612869,-0.64149232,-6.5268784,0.074897381,0.030773122,0.15172823,0.118073,0.13972806,0.17954422,0.14791876,0.14774051,0.16866061
C31Q2,31,2,F4B10,4,10,0.00071499402,0.14463966,6,0,0.1952212,0.021915532,-3.399351,0.18491869,0.11372263,-0.019002143,8.3634185,0.59788252,-0.31063945,-0.65124895,-3.3198083,-0.036542262,0.018149605,0.11722594,0.10599335,0.11548223,0.12163614,0.12407366,0.12153394,0.112287
C31Q2,31,2,F4B12,4,12,0.02187338,0.11279541,12,0,0.18147774,0.0037777626,-4.053574,0.20527974,0.12189022,0.013804584,3.758778,0.43104405,0.29155168,-0.64818051,-6.3772143,0.1156254,0.010687228,0.098173648,0.06884931,0.048101918,0.033301612,0.081489482,0.087569577,0.077487431
C31Q2,31,2,F6B18,6,18,0.0067317285,0.12202951,0,0,0.19169888,0.011580847,-7.4491078,0.12397262,0.11535158,0.0026568513,15.591603,0.69110476,0.083933458,-0.65052757,-3.2905137,-0.13090939,0.01288968,0.096502472,0.04907973,0.11123529,0.09175743,0.082853511,0.094261053,0.087585479
C32Q2,32,2,F1B04,1,4,0.015551075,0.065292442,2,1,0.10729731,0.030072469,-3.950606,-1.1680705,-0.25505789,0.0048849141,2.9967388,-0.53820929,0.15661964,-0.0051957777,0.75437366,-0.17665052,-0.012246626,0.014019926,0.11222824,0.030267704,0.039735401,0.030834881,0.075933068,0.025381415
C32Q2,32,2,F1B06,1,6,0.0075412605,0.13037382,18,1,-0.15897292,-0.016443849,-9.7342366,-0.74522176,-0.041789481,-0.0069412397,-0.56129144,0.032530767,-0.024305037,-0.32634119,-8.4187734,-0.70951754,0.0029246472,0.08953647,0.11146902,0.088260944,0.052825084,0.095235829,0.089881336,0.090796261
C32Q2,32,2,F1B07,1,7,0.012883276,0.11903711,4,1,0.16194015,0.021431884,-2.2848278,-1.0391207,-0.24910953,-0.023876989,2.5966891,-0.65086731,-0.3374189,0.02664903,0.72343164,-0.22177814,-0.016173169,0.090854536,0.055871303,0.082784163,0.049066081,0.090636548,0.091046116,0.088230222
C32Q2,32,2,F1B09,1,9,0.019492915,0.097340962,3,0,0.31981519,0.029172898,-2.8117453,-0.10382595,-0.25047392,-0.0071836216,3.4833741,0.1109854,-0.039346447,0.1381439,-1.2113007,-0.10729427,-0.012602993,0.062288613,-0.04969216,0.090025279,0.063146296,0.062227438,0.20660471,0.06484047
C32Q2,32,2,F1B11,1,11,0.054588832,0.13909824,12,0,0.32860328,0.027176885,-1.20996,-0.094359974,-0.22924929,-0.036564544,-3.3391808,0.086298567,-0.56339444,0.1027121,1.3209798,-0.021339383,-0.026390016,0.090066729,0.039830528,0.16392301,0.057291717,0.086105219,0.17508892,0.10274235
C32Q2,32,2,F1B13,1,13,0.010176457,0.12381137,14,0,0.24610646,0.022778091,-2.8335693,-0.070838564,-0.17624968,-0.022258379,-3.0484512,0.043257664,-0.30997025,0.03798937,0.29117182,-0.0097885589,-0.019416854,0.078515624,0.088014684,0.014729039,0.060812281,0.067570327,-0.012718081,0.087014879
C32Q2,32,2,F1B17,1,17,0.0073537609,0.12354662,3,1,0.18025538,0.019732227,-2.5454057,-1.0122147,-0.24849901,-0.027086765,3.6837177,-0.685981,-0.39472347,0.038802167,1.0040914,-0.20746284,-0.0175535,0.10883329,0.14557375,0.069317056,0.068165685,0.085671847,0.17799007,0.085591987
C32Q2,32,2,F1B30,1,30,0.0018112458,0.11036244,4,0,0.31763965,0.026883915,-2.4430633,-0.10969748,-0.24986286,-0.017629785,2.7004257,0.11804093,-0.22681018,0.12996531,-0.6291102,-0.096097922,-0.018125347,0.078100945,0.059259786,0.011345401,0.091418806,0.066307273,0.18039307,0.082284068
C32Q2,32,2,F1B45,1,45,0.0025490322,0.16489176,14,0,0.31112395,0.027566635,-2.2498197,-0.10365955,-0.22136219,-0.050611009,-4.56571,0.095750158,-0.80873432,0.088326783,1.0817326,0.00036733956,-0.029034189,0.13551581,0.16217512,0.13626867,0.11708048,0.14311285,0.040180395,0.12451685
C32Q2,32,2,F2B05,2,5,0.022773126,0.11483545,1,0,0.30000201,0.02620849,-3.2375464,-0.11856654,-0.2471438,-0.020122251,5.8944544,0.12949307,-0.27023552,0.1254895,-3.2073577,-0.1206451,-0.018709479,0.068520066,0.092344547,0.023177477,0.020425547,0.076273835,0.14414774,0.084766086
C32Q2,32,2,F2B08,2,8,0.017219872,0.10835014,11,0,0.32085174,0.02091467,-0.79521089,-0.075878015,-0.22102519,-0.019510262,-2.461657,0.062120562,-0.26856283,0.098945512,1.0895021,-0.031983563,-0.02100025,0.077799573,0.047333929,0.086937266,0.046190733,0.0716062,0.010717453,0.068257807
C32Q2,32,2,F2B15,2,15,0.00049604094,0.12115127,4,1,0.16515271,0.020640181,-2.2667877,-1.0326853,-0.24884778,-0.025409265,2.6451169,-0.65800349,-0.36478436,0.028598564,0.7411728,-0.22410292,-0.016439467,0.079865214,0.072575696,0.1227562,0.029510787,0.10010294,0.045575761,0.087443493
C32Q2,32,2,F2B16,2,16,0.028003293,0.14319813,3,1,0.20319509,0.0082138696,-2.1722059,-0.9574829,-0.24541136,-0.044695164,4.1680094,-0.74440726,-0.71552875,0.051945694,1.2713865,-0.24043428,-0.020154689,0.1093922,0.12169087,0.17224913,0.077958417,0.10640448,0.14257773,0.10050095
C32Q2,32,2,F2B19,2,19,0.031571338,0.082980905,13,0,0.21645543,0.014326788,-3.0109393,-0.055142582,-0.13908161,-0.0090523826,-2.0603164,0.025200496,-0.10011257,0.0095198663,-0.076452476,-0.0067637228,-0.017100204,0.035606288,0.094538186,-0.0073025308,0.068213154,0.049893649,0.13528326,0.043008009
C32Q2,32,2,F2B26,2,26,0.014377917,0.15148126,13,0,0.3201913,0.027834611,-1.6649125,-0.098589342,-0.22504305,-0.043183465,-3.9378195,0.090183787,-0.6786382,0.095393748,1.2439817,-0.011047086,-0.02783142,0.11303994,0.11437439,0.1200228,0.10057661,0.12810079,0.054683698,0.11468092
C32Q2,32,2,F2B28,2,28,0.020598369,0.17000839,16,1,-0.100609,-0.030008174,-5.6393162,-0.80401115,-0.11540405,-0.022356397,-2.497981,-0.1476498,-0.27752907,-0.22459134,-5.9049421,-0.59669111,0.0050395032,0.14437581,0.12552912,0.17131962,0.17037985,0.13575731,0.12662361,0.13126354
C32Q2,32,2,F2B40,2,40,0.0069248961,0.10427623,10,0,0.33555234,0.020522387,-0.59899351,-0.077946547,-0.23150254,-0.017591796,-2.0262593,0.068133108,-0.23505968,0.11265532,1.1339018,-0.040000332,-0.020474149,0.07560535,0.02054474,0.076015682,0.061004319,0.080208436,0.07207698,0.0642615
C32Q2,32,2,F2B48,2,48,0.0020548052,0.12576204,3,0,0.30277611,0.022767674,-2.6915371,-0.1217984,-0.24749821,-0.030463281,3.9452078,0.13361308,-0.45851512,0.12099548,-1.473516,-0.10054124,-0.024387771,0.099770495,0.028799875,0.11918157,0.069939302,0.087876592,0.016037931,0.093785388
C32Q2,32,2,F3B06,3,6,0.0034717496,0.13231627,20,1,-0.15564046,-0.017405963,-12.22775,-0.73591719,-0.021657064,-0.0041361124,0.06430622,0.063368593,0.028094687,-0.34302947,-10.379635,-0.73056462,0.0047417613,0.099205434,0.10011014,0.033656071,0.1127846,0.10761858,0.11628247,0.094148483
C32Q2,32,2,F3B14,3,14,0.011177006,0.13810305,7,0,0.32179016,0.022289129,-1.7750339,-0.12038858,-0.24850814,-0.041264076,0.076683976,0.13142752,-0.65377638,0.11967559,0.87741397,-0.058770373,-0.029088988,0.10137046,0.035529785,0.10392682,0.14360726,0.11296885,0.085251835,0.10339304
C32Q2,32,2,F4B02,4,2,0.031639612,0.1456829,14,0,0.28550001,0.027042188,-2.3317287,-0.086089439,-0.20372755,-0.034975632,-3.8077573,0.067002104,-0.52908946,0.06852983,0.78156326,-0.0089548577,-0.02384191,0.096595385,0.10982652,0.087367242,0.18556881,0.099665526,0.20127522,0.1143792
C32Q2,32,2,F4B10,4,10,0.0048832687,0.14362799,6,0,0.31038126,0.019048166,-2.0780176,-0.12731938,-0.24760293,-0.046925032,1.0623883,0.14113751,-0.75786132,0.11632664,0.47014383,-0.065262171,-0.031714459,0.12385352,0.14574704,0.068440835,0.0470684,0.10748747,0.13730358,0.11214853
C32Q2,32,2,F4B12,4,12,0.0042137271,0.093157976,12,0,0.26952539,0.015379607,-1.5650029,-0.062688139,-0.18424434,-0.012744966,-2.3838671,0.039822082,-0.15770894,0.058089661,0.59951781,-0.019968339,-0.018635912,0.062382654,0.041122468,0.069727601,0.030502847,0.05760376,0.05577215,0.062519214
C32Q2,32,2,F6B18,6,18,0.026645097,0.11268228,0,0,0.29814081,0.027039693,-3.4682403,-0.11872334,-0.24666166,-0.017886249,6.9378171,0.12942196,-0.22931306,0.12628695,-4.2436589,-0.12855058,-0.017284278,0.097928838,0.041232165,0.06705275,0.079606446,0.072472769,0.048428117,0.071522047
C33Q2,33,2,F1B04,1,4,0.010221341,0.082760889,2,1,-0.0071716742,-0.11776788,-0.047670754,0.26401755,-0.16171354,0.018240583,4.604713,-0.53960512,0.4343599,-0.52773281,-1.8021742,-0.48107491,0.019101392,0.052532018,-0.013027158,0.01712424,0.069817955,0.056888652,-0.032340148,0.059076014
C33Q2,33,2,F1B06,1,6,0.028678474,0.11029815,18,1,-0.94530722,0.053297152,-22.841576,-0.95803384,0.49056747,0.0532806,8.8404311,0.51600118,1.018081,-0.7214869,-13.064502,-0.72756836,0.025458398,0.06165316,0.098701246,0.13254717,0.065079425,0.093128047,0.12160795,0.067971051
C33Q2,33,2,F1B07,1,7,0.046940947,0.10373841,4,1,0.026272046,-0.11835584,0.25715273,0.22231008,-0.15965846,-0.00098912435,2.7488425,-0.52286995,0.08168202,-0.54265434,-2.6493525,-0.50743632,0.023944071,0.063481223,0.13612259,0.12571779,0.03386117,0.061940179,0.091419053,0.073748974
C33Q2,33,2,F1B09,1,9,0.0025752348,0.12416938,3,0,0.0048637549,-0.11556893,0.56545037,-0.47078116,-0.15143575,-0.017519993,5.2408052,0.56796377,-0.22027809,-0.5319332,-2.9552086,-0.14828351,0.028660067,0.081845336,0.091659753,0.1029565,0.10032785,0.090474616,0.094412524,0.098082051
C33Q2,33,2,F1B11,1,11,0.0082311939,0.19120044,12,0,0.027747848,-0.094953748,-0.076128116,-0.35260841,-0.1484109,-0.089262724,-4.7146874,0.44759905,-1.5466129,-0.54102402,-5.685289,-0.11826739,0.044134188,0.15008879,0.13539133,0.16176713,0.18693154,0.15398123,0.24121192,0.14725592
C33Q2,33,2,F1B13,1,13,0.013300447,0.1402033,14,0,0.021101162,-0.099609022,-1.3712387,-0.12592018,-0.10403252,-0.020620806,-3.2644396,0.19653626,-0.27053267,-0.54296398,-7.3015095,-0.035962524,0.032359144,0.11328623,0.082853329,0.098501637,0.1173369,0.090415773,0.050890552,0.099608216
C33Q2,33,2,F1B17,1,17,0.0051894043,0.15803845,3,1,0.017279163,-0.1120646,0.28235028,0.29964375,-0.15385777,-0.061975216,4.988543,-0.69314772,-1.0564354,-0.53854457,-2.6993549,-0.48880421,0.03647887,0.13907495,0.099928693,0.20839088,0.073267555,0.11120814,0.11467234,0.13806685
C33Q2,33,2,F1B30,1,30,0.0054339624,0.12149136,4,0,0.0013183505,-0.11705979,0.92644332,-0.4483819,-0.15159184,-0.01419609,3.9665712,0.54009411,-0.15817313,-0.5300801,-3.2020355,-0.14586376,0.02804185,0.092405449,0.088314231,0.10361114,0.078158939,0.10307729,0.11500172,0.096342547
C33Q2,33,2,F1B45,1,45,0.0037679957,0.15164332,14,0,0.038167303,-0.10929223,-1.0360375,-0.16766208,-0.12088621,-0.031663859,-3.9668248,0.23706366,-0.46993196,-0.54568179,-7.1468604,-0.049856049,0.035001213,0.1162369,0.2296188,0.056016965,0.10094265,0.12116691,0.087723143,0.11187799
C33Q2,33,2,F2B05,2,5,0.037241783,0.12740596,1,0,0.0094892989,-0.11400583,-0.55301625,-0.50345698,-0.15156791,-0.021927001,7.8943193,0.60686227,-0.30306808,-0.53414425,-2.4320838,-0.14972156,0.029407243,0.10755303,0.15085803,0.077350989,0.12397267,0.091123705,0.12928337,0.087916111
C33Q2,33,2,F2B08,2,8,0.0080643576,0.12057678,11,0,0.017032119,-0.1097004,0.28747659,-0.19368034,-0.13839965,-0.013118126,-2.3880108,0.26736669,-0.13971622,-0.5258233,-5.4888008,-0.063373881,0.027830262,0.076413439,0.13401519,0.022673934,0.097540349,0.091766856,0.07547436,0.084329704
C33Q2,33,2,F2B15,2,15,0.0035241191,0.10267171,4,1,0.026293909,-0.11801106,0.25099037,0.21923183,-0.15971575,-0.00027989751,2.7241797,-0.51921289,0.094300285,-0.54259833,-2.6376182,-0.50832934,0.023697834,0.081384325,0.12629798,0.15358821,-0.025124498,0.080986336,0.14144334,0.078717768
C33Q2,33,2,F2B16,2,16,0.05763481,0.1190676,3,1,0.015518708,-0.11927285,0.25833795,0.29599295,-0.15750574,-0.012637647,4.3797019,-0.61211818,-0.12871009,-0.53837781,-2.4979228,-0.48218866,0.027482575,0.095283902,0.11652469,0.09445035,0.06399863,0.077329576,0.081802333,0.080695299
C33Q2,33,2,F2B19,2,19,0.021737716,0.11242101,13,0,-0.020496838,-0.079118855,-1.4705573,-0.077032182,-0.081613177,-0.0043469392,-2.0015693,0.14986532,0.013559561,-0.52806079,-6.8071371,-0.022094206,0.02594355,0.064547898,0.093921249,0.056212636,0.11271621,0.099087046,0.06468503,0.065908207
C33Q2,33,2,F2B26,2,26,0.026877311,0.15414351,13,0,0.040427116,-0.11311386,-0.44110328,-0.22293589,-0.13760962,-0.039151531,-4.0783457,0.29382642,-0.60987874,-0.54229263,-6.4276595,-0.071014012,0.035579241,0.12544392,0.1316843,0.17841143,0.1299615,0.11363444,0.17029075,0.10849669
C33Q2,33,2,F2B28,2,28,0.0052638073,0.21644658,16,1,0.12686116,-0.18051296,-1.66077,-0.076363149,-0.10442677,-0.051249788,-3.4456709,-0.29008842,-0.78590226,-0.61666039,-10.365161,-0.64277951,0.049963438,0.19307375,0.22791171,0.21162195,0.16317418,0.20661531,0.10849783,0.16024083
C33Q2,33,2,F2B40,2,40,0.0042354523,0.12759999,10,0,0.01386394,-0.11443465,0.59382508,-0.26376367,-0.14781971,-0.019772019,-2.041904,0.33930125,-0.26037697,-0.52782177,-4.9897181,-0.090421379,0.029452037,0.092923342,0.10351007,0.079033123,0.10053084,0.097445886,0.10525465,0.091583379
C33Q2,33,2,F2B48,2,48,0.0041817961,0.12412462,3,0,0.0048460903,-0.11559072,0.56564624,-0.47076965,-0.15143709,-0.017463869,5.2406257,0.56789559,-0.21922779,-0.53192492,-2.9551998,-0.14829151,0.028649733,0.086197894,0.050828803,0.095024285,0.042684505,0.08839772,0.1084761,0.10293991
C33Q2,33,2,F3B06,3,6,0.0089881433,0.12127344,20,1,-1.0690564,0.060702479,-27.641464,-0.99918239,0.57107592,0.069295787,11.600813,0.59656416,1.304409,-0.76714315,-15.454622,-0.77121738,0.027992348,0.083291705,0.010645421,0.069185213,0.065344613,0.079890782,0.057826548,0.085886649
C33Q2,33,2,F3B14,3,14,0.017724295,0.16666127,7,0,0.01303535,-0.097258584,1.2071058,-0.41391559,-0.15006417,-0.069280513,0.37561797,0.54478877,-1.1870086,-0.53543198,-4.1025905,-0.13426835,0.038469305,0.14957014,0.084086452,0.13122872,0.12752604,0.12707569,0.1449165,0.13240894
C33Q2,33,2,F4B02,4,2,0.0055269684,0.14623231,14,0,0.031479668,-0.10536951,-1.1689204,-0.14769747,-0.11367349,-0.026246938,-3.6422431,0.21766189,-0.37173709,-0.54452629,-7.2230827,-0.043067207,0.033751611,0.10588543,0.043237281,0.10726097,0.14251568,0.11977505,0.155453,0.10077334
C33Q2,33,2,F4B10,4,10,0.0021176077,0.12803439,6,0,0.0014131916,-0.11423122,1.1999418,-0.40527075,-0.15150682,-0.021738775,1.6155659,0.49614788,-0.29846815,-0.52931465,-3.7200318,-0.13705309,0.029552328,0.10544987,0.055712492,0.084326312,0.10761431,0.091480368,0.10892666,0.098262866
C33Q2,33,2,F4B12,4,12,0.0010046416,0.12137412,12,0,0.018234195,-0.10292891,-0.20551117,-0.15004101,-0.12460588,-0.012454323,-2.6173566,0.22308914,-0.12798386,-0.52855282,-6.0752698,-0.046257833,0.028013501,0.095912238,0.1134399,0.1554128,0.068930445,0.07364001,0.068750725,0.093482723
C33Q2,33,2,F6B18,6,18,0.0084544502,0.17214833,0,0,0.014186158,-0.10384775,-1.3634317,-0.47336923,-0.15204168,-0.083911624,9.3962276,0.65719515,-1.4727017,-0.5363131,-1.9468846,-0.12875911,0.039736099,0.13845898,0.1724398,0.14037939,0.18514541,0.15726029,0.061603418,0.14231592
